aX,aY,aZ,gX,gY,gZ
0.526724365,0.414196887,10.50575688,2.27480916,-0.473282443,0.541984733
0.873883606,-0.694318481,10.03409916,-58.59541985,-5.076335878,43.69465649
1.024718311,-2.092532251,9.622296472,19.1221374,-1.198473282,27.33587786
1.113303772,-1.1540052,9.579200842,-18.22900763,13.33587786,1.809160305
0.7206547,-1.994369983,10.22324109,-70.19847328,5.541984733,5.511450382
0.919373438,-3.684676355,9.406818323,-125.3969466,-26.16793893,11.10687023
1.177947217,-5.832275244,8.717288245,-128.6412214,-5.961832061,21.72519084
0.471657727,-6.378153223,8.286331946,-36.60305344,5.366412214,14.00763359
0.289698401,-6.883329773,7.726088757,-14.46564885,2.541984733,7.595419847
0.246602771,-7.400477332,7.386112122,-34.88549618,-5.923664122,-0.053435115
0.253785376,-7.671022119,6.818686328,-44.64885496,-2.770992366,-9.015267176
0.478840332,-7.606378674,6.059724402,-2.58778626,7.480916031,8.145038168
-0.08619126,-8.042123376,6.696582043,9.610687023,-5.839694656,9.641221374
0.160411511,-7.580042456,6.193799695,-11.03816794,-0.809160305,-0.129770992
-0.17238252,-7.879317664,6.418854651,-10.23664122,2.702290076,1.290076336
-0.316034619,-8.243236316,6.12915625,-12.41221374,-2.778625954,0.030534351
-0.083797058,-8.238447913,5.863399866,-24.58778626,1.20610687,-6.045801527
-0.517147559,-7.987056738,6.052541797,-2.709923664,-3.022900763,-0.114503817
-0.457292517,-8.044517578,6.148309863,1.06870229,-1.41221374,-1.053435115
-0.395043274,-7.826645227,6.136338855,3.114503817,-5.832061069,-1.687022901
-0.050278235,-7.924807495,6.457161877,21.50381679,-6.961832061,0.083969466
0.363918652,-6.641515405,6.876147168,79.32824427,-19.35877863,-6.030534351
-0.234631763,-6.358999609,8.712499841,170.6335878,-10.64122137,21.65648855
-0.292092603,-3.12922157,10.0987426,150.8931298,-7.778625954,4.236641221
-1.063025537,-1.482010828,10.88164655,-49.51145038,-115.7557252,-55.39694656
0.421379492,-1.362300745,11.09473049,87.77862595,33.78625954,2.885496183
1.034295117,0.196324536,10.03649336,-19.97709924,-30,-28.58778626
0.514753357,0.356736047,10.85052192,-14.05343511,1.27480916,2.06870229
0.627280835,-0.51954176,10.59913075,-27.12977099,-9.885496183,7.427480916
1.127668982,-1.400607971,10.85770453,1.366412214,-8.328244275,-17.29007634
1.2976573,-0.131681091,10.5273047,42.67175573,20.63358779,-2.450381679
0.258573779,0.538695374,10.74278285,17.75572519,35.06870229,3.175572519
0.239420166,0.292092603,10.83855092,-3.114503817,-14.73282443,-5.748091603
0.246602771,0.105344873,10.32379756,1.045801527,-0.297709924,-0.312977099
0.193930334,0.134075293,10.41717142,-1.27480916,0.175572519,-0.358778626
0.292092603,-0.232237561,10.22563529,-2.923664122,10.70229008,-1.809160305
-0.466869324,-0.7206547,10.39801781,-89.15267176,5.832061069,-0.923664122
-0.871489404,-3.639186523,11.02051024,-146.6641221,0.038167939,0.969465649
-0.026336218,-5.487510205,8.951920007,-127.8854962,-29.84732824,-6.091603053
0.737414111,-6.943184814,7.371746912,-82.16793893,-24,-3.465648855
0.943315454,-7.855375647,6.009446167,-91.46564885,-9.93129771,-8.20610687
1.213860242,-7.175422375,3.828328455,-23.26717557,7.992366412,33.65648855
0.306457813,-8.135497241,4.766855505,-26.96183206,14.08396947,24
0.067037646,-8.55208833,4.577713574,9.923664122,6.847328244,29.26717557
-0.723048901,-9.026140259,5.130774158,-9.679389313,5.847328244,4.801526718
-0.56263739,-9.097966309,4.944026428,-1.389312977,-2.053435115,-3.93129771
-0.651222852,-8.844180933,5.03261189,24.13740458,-0.916030534,11.99236641
-0.66319386,-8.355763794,5.070919116,3.977099237,-1.984732824,-1.053435115
-0.742202515,-8.367734802,5.228936426,3.534351145,-4,-0.267175573
0.66319386,-0.912190833,10.33098016,5.122137405,5.595419847,3.419847328
0.51954176,-0.74938512,10.46984386,9.213740458,-3.541984733,-4.885496183
0.454898315,-0.220266553,10.39322941,4.923664122,-4.41221374,-2.366412214
0.852335791,-0.62009823,10.13944403,-2.664122137,-1.297709924,-0.335877863
0.890643018,-0.581791003,10.13944403,4.213740458,2.671755725,1.305343511
0.615309827,-0.380678064,10.35731638,3.824427481,-5.122137405,-1.213740458
0.825999573,-0.586579407,10.31182655,2.427480916,-5.480916031,-3.633587786
0.732625708,-0.177170923,10.20887588,10.1221374,-0.58778626,2.618320611
0.840364783,-0.347159241,10.30464395,5.290076336,-2.06870229,-0.152671756
0.723048901,-0.217872351,10.49139167,11.45801527,-2.13740458,-4.259541985
0.615309827,0.323217224,10.36449899,-3.801526718,-19.12977099,-28.44274809
0.457292517,0.196324536,10.79545529,6.549618321,6.030534351,1.954198473
0.799663354,0.17238252,10.31182655,-1.473282443,-5.488549618,-4.221374046
0.969651672,0.280121594,10.2423947,5.27480916,-4.687022901,-8.442748092
0.622492432,0.390254871,10.5296989,5.351145038,-3.312977099,1.908396947
0.871489404,0.627280835,10.25675991,1.320610687,-9.465648855,2.900763359
0.665588062,0.122104285,10.36689319,-0.687022901,-3.129770992,-0.93129771
0.7206547,0.167594116,10.31661495,-0.809160305,-3.595419847,-1.824427481
0.687135876,0.205901343,10.35492218,-0.961832061,-3.007633588,0.335877863
0.665588062,0.253785376,10.32858596,1.167938931,-2.114503817,-0.328244275
0.711077893,0.177170923,10.36210479,-0.312977099,-3.061068702,-0.58778626
0.62009823,0.153228906,10.32858596,0.480916031,-3.190839695,-0.374045802
0.658405457,0.215478149,10.32619176,0.72519084,-2.282442748,-0.076335878
0.670376465,0.165199915,10.33337437,0.450381679,-2.473282443,-1.946564885
0.660799658,0.150834705,10.41717142,1.20610687,-0.053435115,0.374045802
0.701501086,0.10055647,10.54166991,0.076335878,-2.709923664,-0.465648855
0.667982263,0.275333191,10.37168159,-0.969465649,-3.022900763,-1.404580153
0.703895288,0.248996973,10.39562361,-0.114503817,-2.984732824,-0.488549618
0.63446344,0.222660754,10.15380924,-1.183206107,-2.458015267,-1.496183206
0.744596716,0.186747729,10.31900916,-0.893129771,-3.358778626,-0.885496183
0.67755907,0.095768066,10.33816277,0.770992366,-1.633587786,-0.27480916
0.751779321,0.11492168,10.29267294,1.083969466,-1.755725191,0.358778626
0.746990918,0.141257898,10.40041201,0.20610687,-2.236641221,-0.236641221
0.715866296,0.181959326,10.32619176,0.015267176,-2.259541985,-0.503816794
0.742202515,0.184353528,10.35252798,0.618320611,-1.610687023,-0.519083969
0.687135876,0.17238252,10.35492218,-0.061068702,-2.534351145,-0.854961832
0.890643018,0.179565125,10.28549033,-0.297709924,-2.809160305,-0.687022901
0.63446344,0.12928689,10.44111344,-1.938931298,-2.442748092,-0.152671756
0.67755907,0.153228906,10.40759462,0.061068702,-2.366412214,-0.27480916
0.790086548,0.150834705,10.3812584,0.458015267,-1.717557252,-0.358778626
0.799663354,0.167594116,10.36689319,-0.610687023,-2.801526718,-1
0.715866296,0.131681091,10.41238302,-1.854961832,-1.763358779,-0.13740458
0.62009823,0.093373865,10.34773958,-0.664122137,-2.816793893,-0.305343511
0.687135876,0.10055647,10.3836526,-1.213740458,-3.015267176,-0.687022901
0.639251843,0.067037646,10.27830773,0.27480916,-1.442748092,-1.045801527
0.679953271,0.098162268,10.26633672,-0.229007634,-3.320610687,-0.297709924
0.723048901,0.009576807,10.388441,0.93129771,-3.503816794,-0.34351145
0.679953271,0.050278235,10.57040033,0.557251908,-3.328244275,-0.099236641
0.646434448,0.174776721,10.30224974,-0.305343511,-2.038167939,-2.549618321
0.785298145,0.107739075,10.3788642,-0.549618321,-3.396946565,-0.526717557
0.715866296,0.126892688,10.29506714,0.404580153,-2.312977099,-0.465648855
0.632069238,0.165199915,10.39322941,-0.229007634,-2.259541985,-0.717557252
0.842758984,0.110133276,10.36928739,-0.259541985,-2.809160305,-0.320610687
0.830787976,0.009576807,10.29746134,-0.160305344,-2.404580153,-0.488549618
0.646434448,0.150834705,10.32379756,0,-2.34351145,-0.503816794
0.77811554,0.10055647,10.43871924,0.58778626,-2.366412214,-0.129770992
0.63446344,0.081402856,10.42914243,0.328244275,-2.259541985,-0.679389313
0.775721338,0.141257898,10.40520042,-0.473282443,-2.679389313,-0.389312977
0.672770667,0.11492168,10.56321772,1.916030534,-2.58778626,-0.213740458
0.76375033,0.088585461,10.3836526,-0.076335878,-3.06870229,-0.603053435
0.744596716,0.083797058,10.35731638,0.007633588,-2.824427481,0.183206107
0.718260498,0.088585461,10.42674823,-0.969465649,-3.72519084,-0.396946565
0.782903943,0.11492168,10.29267294,0.129770992,-3.893129771,-0.381679389
0.818816968,0.088585461,10.3836526,0.213740458,-1.41221374,-0.977099237
0.660799658,0.064643445,10.39322941,0.221374046,-2.091603053,-0.900763359
0.790086548,0.186747729,10.35252798,0.633587786,-1.610687023,-0.244274809
0.713472095,0.052672437,10.31422075,2.251908397,-0.290076336,-0.328244275
0.627280835,0.095768066,10.55842932,0.992366412,-2.244274809,-0.305343511
0.751779321,0.122104285,10.35252798,0.732824427,-0.083969466,-0.038167939
0.76375033,0.155623108,10.53927571,1.282442748,-1.145038168,-0.190839695
0.825999573,0.12928689,10.26873092,-0.351145038,-2.801526718,-0.34351145
0.622492432,0.131681091,10.41956562,1.183206107,-1.816793893,0.167938931
0.713472095,0.11492168,10.35971058,0.809160305,-2.335877863,0.099236641
0.687135876,0.021547815,10.27830773,-1.847328244,-2.381679389,-0.450381679
0.751779321,0.15801731,10.29506714,-0.091603053,-2.938931298,-0.770992366
0.766144531,0.126892688,10.34295117,0.41221374,-2.564885496,-0.175572519
0.7206547,0.141257898,10.37647,1.79389313,-2.297709924,-0.79389313
0.761356128,0.011971008,10.33098016,-0.389312977,-2.961832061,-0.786259542
0.895431421,0.177170923,10.34534537,0.015267176,-2.06870229,-0.58778626
0.864306799,0.131681091,10.388441,0.526717557,-2.305343511,-0.129770992
0.672770667,0.177170923,10.5273047,-0.374045802,-3.083969466,-0.992366412
0.624886633,0.141257898,10.3788642,0.824427481,-2.389312977,-0.549618321
0.830787976,0.083797058,10.13944403,0.832061069,-1.740458015,-0.236641221
0.909796631,0.090979663,10.21605848,0.641221374,-1.213740458,-0.34351145
0.687135876,0.124498486,10.47702646,0.335877863,-2.465648855,-0.877862595
0.612915625,0.174776721,10.29027874,0.175572519,-2.572519084,-0.427480916
0.821211169,0.277727393,10.29746134,0.427480916,-2.145038168,-0.503816794
0.799663354,0.126892688,10.36689319,0.748091603,-1.648854962,-0.053435115
0.790086548,0.112527478,10.32379756,0.664122137,-1.709923664,-0.145038168
0.814028564,0.272938989,10.33576857,0.740458015,-1.839694656,-0.641221374
0.727837305,0.160411511,10.39801781,0.366412214,-2.419847328,-0.717557252
0.627280835,0.134075293,10.37407579,0.541984733,-2.320610687,-0.564885496
0.768538733,0.107739075,10.41238302,-0.122137405,-2.687022901,-0.702290076
0.79248075,0.119710083,10.32379756,0.312977099,-2.221374046,-0.328244275
0.775721338,0.126892688,10.40998882,-0.282442748,-2.717557252,-0.572519084
0.74938512,0.08619126,10.34055697,0.221374046,-2.877862595,-0.259541985
0.629675037,0.294486804,10.35252798,-1.870229008,-0.045801527,-0.893129771
0.79248075,0.112527478,10.37647,0.86259542,-2.351145038,-0.328244275
0.833182178,0.146046301,10.29267294,0.13740458,-2.595419847,-1.129770992
0.766144531,0.107739075,10.55124672,0.610687023,-2.893129771,-0.442748092
0.811634363,0.131681091,10.39322941,0.229007634,-2.79389313,-0.015267176
0.854729993,0.095768066,10.28549033,0.190839695,-1.625954198,-0.633587786
0.900219824,0.05746084,10.388441,0.366412214,-2.534351145,-0.832061069
0.758961926,0.1436521,10.30224974,0.732824427,-2.229007634,-0.65648855
0.823605371,0.105344873,10.34295117,0.129770992,-2.419847328,-0.305343511
0.811634363,0.12928689,10.31900916,0.770992366,-2.175572519,-0.122137405
0.782903943,0.021547815,10.36689319,0.198473282,-2.13740458,-0.290076336
0.656011255,0.155623108,10.29746134,0.259541985,-2.534351145,-0.687022901
0.811634363,0.11492168,10.33337437,-0.557251908,-2.648854962,-0.748091603
0.811634363,0.227449158,10.39562361,-0.20610687,-1.763358779,-2.694656489
0.823605371,0.067037646,10.36689319,1.664122137,-1.015267176,0.41221374
0.876277808,0.110133276,10.29985554,0.099236641,-1.938931298,-0.366412214
0.787692346,0.076614453,10.27830773,0.465648855,-2.091603053,-0.061068702
0.811634363,0.093373865,10.36928739,0.404580153,-1.984732824,-0.740458015
0.790086548,0.10055647,10.34295117,0.564885496,-2.511450382,-0.06870229
0.76375033,0.11492168,10.34295117,0.312977099,-2.72519084,-0.450381679
0.802057556,0.035913025,10.32619176,-0.27480916,-3.099236641,-0.893129771
0.641646045,0.045489832,10.39562361,0.503816794,-2.618320611,-0.786259542
0.873883606,0.134075293,10.3860468,1.916030534,-2.694656489,-0.396946565
0.804451758,0.083797058,10.31182655,1.900763359,-3.229007634,-0.335877863
0.799663354,0.05746084,10.5320931,0.152671756,-2.328244275,-0.557251908
0.77811554,0.069431848,10.33816277,-0.633587786,-3.229007634,-0.603053435
0.665588062,0.126892688,10.3860468,-0.549618321,-3.160305344,-1.282442748
0.785298145,0.074220251,10.35971058,-0.160305344,-2.610687023,-0.748091603
0.797269153,0.134075293,10.27351932,-0.022900763,-2.732824427,-0.816793893
0.773327136,0.126892688,10.44829604,-0.106870229,-3.198473282,-0.267175573
0.811634363,0.112527478,10.22802949,-0.34351145,-2.79389313,-0.961832061
0.79248075,0.023942017,10.28788453,-0.06870229,-2.221374046,-0.442748092
-6.880935571,-1.877054102,9.387664709,1.366412214,111.8549618,-8.473282443
-7.316680273,-2.516305945,8.231265308,5.854961832,128.2977099,-3.832061069
-7.508216406,-2.130839478,7.271190442,22.79389313,96.38167939,13.39694656
-8.195352283,-2.420537878,6.279990955,-12.10687023,106.1908397,7.13740458
-8.48026228,-2.698265271,4.862623572,19.91603053,89.51145038,0.351145038
-9.052476477,-2.176329309,4.481945508,8.595419847,32.23664122,-9.748091603
-9.30147345,-2.229001746,4.12520946,5.450381679,-12.49618321,3.549618321
-9.030928662,-2.621650818,3.359064929,0.671755725,-38.08396947,11.90839695
-8.757989673,-2.53785376,2.710236279,-1.114503817,-31.82442748,9.038167939
-8.6526448,-2.681505859,2.339135022,-8.442748092,-16.34351145,3.694656489
-8.59518396,-2.691082666,2.597708801,-3.885496183,1.557251908,-1.198473282
-8.71010564,-3.033453503,3.002328882,1.473282443,17.92366412,-9.946564885
-8.896853369,-2.667140649,3.952826941,-1.992366412,16.9389313,-10.05343511
-8.846575134,-2.42293208,3.682282153,3.396946565,11.9389313,1.190839695
-8.848969336,-2.592920398,4.144363074,3.541984733,-1.129770992,3.893129771
-8.779537488,-2.310404602,4.21140072,-5.083969466,-12.75572519,5.091603053
-8.72447085,-3.07176073,4.84586416,5.259541985,-60.35877863,17.41984733
-7.407659937,-2.719813086,3.653551733,1.213740458,-36.80152672,5.595419847
-7.19697019,-2.317587207,3.110067957,6.404580153,5.603053435,-10.33587786
-8.06127699,-2.497152332,3.584119885,0.93129771,39.52671756,-12.85496183
-8.729259253,-2.882618799,4.26886156,3.297709924,59.22900763,-17.60305344
-9.212887988,-2.784456531,4.534617944,-9.198473282,62.64885496,-18.3740458
-9.430760339,-2.456450903,4.656722229,0.091603053,53.93129771,-18.94656489
-9.069235889,-2.906560815,4.654328027,-3.778625954,40.89312977,-13.61832061
-8.439560852,-2.389413257,4.520252734,-7.877862595,19.48091603,-13.32824427
-8.556876733,-2.310404602,5.128379956,-20.30534351,-7.984732824,-3.893129771
-9.883264453,-2.750937708,5.264849451,6.396946565,-45.00763359,4.755725191
-10.07001218,-2.925714429,4.448426685,7.480916031,-85.38167939,15.09160305
-9.873687646,-2.810792749,4.458003491,5.916030534,-97.41984733,19.6870229
-8.137891443,-2.863465186,3.76368501,11.16030534,-71.84732824,14.38167939
-7.29752666,-2.619256616,3.394977954,6.526717557,-33.9389313,6.786259542
-7.187393384,-2.626439221,3.471592407,1.122137405,5.198473282,1.34351145
-6.809109521,-2.047042419,4.371812231,-26.94656489,15.29770992,1.992366412
-7.149086157,-3.567360474,5.327098694,3.984732824,58.53435115,-6.152671756
-8.224082703,-2.904166614,5.027823486,-1.603053435,68.77862595,-13.38931298
-8.963891016,-2.966415857,4.778826514,4.72519084,71.16793893,-15.96946565
-9.188945972,-3.347093921,4.891353992,2.824427481,66.35114504,-19.42748092
-9.291896643,-2.755726111,4.766855505,9.557251908,43.45801527,-17.09160305
-8.906430176,-2.760514514,4.548983154,12.1221374,10.30534351,-3.053435115
-8.851363538,-3.035847705,3.801992236,21.71755725,-13.58778626,2.167938931
-8.212111694,-3.004723083,3.971980554,-0.114503817,-18.09160305,6.618320611
-8.834604126,-3.232172241,4.704606262,1.984732824,-28.59541985,7.633587786
-9.449913953,-2.877830396,4.876988782,11,-52.04580153,10.73282443
-8.793902698,-2.844311572,3.907337109,6.122137405,-65.38931298,14.34351145
-8.863334546,-2.89937821,3.766079211,10.25954198,-49.16793893,17.15267176
-7.740453967,-2.339135022,4.434061475,16.19083969,-29.34351145,12.35114504
-7.963114722,-2.497152332,4.024652991,5.122137405,-5.839694656,8.679389313
-7.651868506,-3.155557788,4.086902234,-11.82442748,20.14503817,1.854961832
-8.477868079,-3.004723083,3.986345764,8.27480916,40.22137405,-8.496183206
-8.786720093,-2.600103003,4.062960217,-3.633587786,38.59541985,-0.809160305
-8.585607153,-2.853888379,4.127603662,-8.213740458,52.26717557,-10.22137405
-9.603142859,-2.489969727,4.939238025,-3.251908397,30.92366412,-4.671755725
-9.251195215,-2.894589807,5.171475586,12.79389313,-11.66412214,8.625954198
-9.174580762,-2.554613171,3.830722656,7.374045802,-28.65648855,4.709923664
-8.779537488,-2.104503259,3.983951562,12.48091603,-42.6259542,8.129770992
-8.022969763,-2.221819141,4.388571643,-1.900763359,-35.72519084,10.78625954
-9.363722693,-2.106897461,5.736507178,22.00763359,-47.20610687,8.977099237
-9.021351855,-1.707065784,6.588842969,18.77099237,-47.7480916,12.14503817
-8.259995728,-2.094926453,5.521029028,10.64122137,-61.09923664,18.48854962
-7.127538342,-2.331952417,4.558559961,-13.21374046,-32.92366412,6.870229008
-7.149086157,-1.618480322,3.852270471,0.595419847,7.72519084,-10.54961832
-7.592013464,-1.833958472,4.491522314,-11.23664122,39.99236641,-12.90076336
-8.343792786,-2.099714856,5.363011719,-6.572519084,48.99236641,-14.61068702
-8.662221606,-2.372653845,5.482721802,7.564885496,50.54961832,-18.64885496
-8.918401184,-2.092532251,5.58088407,8.229007634,-12.16793893,-4.221374046
-9.006986646,-1.965639563,5.185840796,-0.290076336,-36.61068702,7.694656489
-8.71010564,-2.27927998,4.702212061,0.244274809,-45.03816794,13.48854962
-8.52335791,-2.171540906,4.407725256,-0.351145038,-46.20610687,11.85496183
-7.910442285,-2.372653845,3.737348792,-0.671755725,-31.35114504,8.93129771
-7.568071448,-2.58094939,3.366247534,-4.297709924,-2.664122137,-1.282442748
-8.0756422,-2.736572498,3.756502405,-13.63358779,26.57251908,-8.480916031
-8.60954917,-2.597708801,4.422090466,-10.45038168,33.66412214,-9.259541985
-8.52335791,-2.726995691,4.762067102,-5.618320611,36.58778626,-7.198473282
-8.616731775,-2.35110603,5.887341882,-5.969465649,25.9389313,-6.335877863
-9.121908325,-2.331952417,6.519411121,-1.755725191,-11.16030534,-0.099236641
-8.930372192,-2.722207288,5.65271012,4,-42.32824427,5.938931298
-8.599972363,-2.576160986,4.702212061,-6.465648855,-52.90076336,14.16030534
-8.070853796,-2.149993091,3.976768958,-8.030534351,-39.19847328,10.40458015
-8.109161023,-2.49475813,4.232948535,-8.58778626,-16.81679389,7.145038168
-7.80270321,-2.461239307,4.537012146,-12.6259542,-1.801526718,4.549618321
-9.021351855,-3.045424512,5.092466931,-8.679389313,-32.75572519,14.60305344
-9.184157568,-3.361459131,4.912901807,0.564885496,-55.49618321,10.75572519
-8.858546143,-2.844311572,3.845087866,18.46564885,-69.80152672,16.64885496
-7.943961108,-2.679111658,2.655169641,-2.282442748,-41.81679389,13.12977099
-7.649474304,-2.829946362,2.707842078,-5.06870229,2.175572519,-1.267175573
-7.862558252,-2.870647791,3.416525769,-4.320610687,36.39694656,-7.763358779
-8.68137522,-2.796427539,4.084508032,-9.038167939,51.48091603,-10.39694656
-8.712499841,-2.700659473,5.60961449,3.580152672,37.58778626,-2.687022901
-8.973467822,-2.236184351,6.107608435,9.358778626,12.19083969,-0.076335878
-9.155427148,-2.774879724,5.975927344,3.954198473,-23.96946565,4.404580153
-8.655039001,-2.619256616,4.915296008,2.27480916,-39.32061069,7.694656489
-8.619125977,-2.719813086,3.857058875,4.770992366,-44.17557252,3.366412214
-7.532158423,-2.631227625,3.380612744,-5.458015267,-26.08396947,-4.58778626
-8.006210352,-2.518700146,3.438073584,3.778625954,2.061068702,-0.389312977
-7.898471277,-2.475604517,4.163516687,8.473282443,12.21374046,-7.694656489
-7.793126404,-2.573766785,5.269637854,7.465648855,26.48854962,-10.11450382
-8.643067993,-2.439691492,4.735730884,-11.54961832,18.17557252,-15.94656489
-8.173804468,-3.881000891,4.45560929,-10.94656489,9.213740458,-0.358778626
-7.965508923,-4.898536597,3.354276526,-12.51908397,-16.35114504,8.160305344
-8.434772449,-3.976768958,3.260902661,-14.50381679,-8.458015267,-5.801526718
-7.776366992,-3.70622417,4.378994836,-3.198473282,12.51145038,2.702290076
-8.530540515,-3.538630054,5.267243652,10.26717557,-17.07633588,-1.229007634
-8.044517578,-3.435679382,4.644751221,15.97709924,-29.76335878,0.419847328
-8.377311609,-4.697423657,4.541800549,-33.76335878,-27.7480916,2.267175573
-7.759607581,-3.306392493,3.866635681,-3.442748092,-19.23664122,-8.709923664
-7.915230688,-3.253720056,3.62003291,-6.312977099,-8.190839695,7.977099237
-8.056488586,-2.738966699,3.493140222,-1.992366412,6.618320611,16.48091603
-8.111555225,-3.20104762,3.701435767,-10.90839695,17.70229008,22.0610687
-8.46589707,-4.465186096,3.782838623,-16.41221374,27.06870229,6.183206107
-8.628702783,-5.037400293,4.548983154,15.03816794,41.53435115,-8.564885496
-9.445125549,-4.36941803,4.285620972,32.72519084,-6.908396947,-17.44274809
-8.173804468,-2.645592834,2.715024683,5.053435115,20.03816794,-31.80152672
-8.750807068,-2.916137622,4.695029456,-8.106870229,-8.748091603,3.595419847
-9.165003955,-2.935291235,4.709394666,-3.236641221,-37.1221374,3.541984733
-9.045293872,-3.15795199,4.173093494,-3.572519084,-50.84732824,8.015267176
-8.714894043,-3.007117285,3.497928625,2.328244275,-53.72519084,8.267175573
-8.013392957,-3.258508459,3.169922998,-2.519083969,-33.77099237,5.580152672
-8.006210352,-2.901772412,2.614468213,0.244274809,-2.496183206,2.427480916
-8.236053711,-3.260902661,3.349488123,-8.167938931,20.83206107,-2.022900763
-8.267178333,-3.01429989,4.094084839,-6.961832061,35.98473282,-5.175572519
