aX,aY,aZ,gX,gY,gZ
0.189141931,-0.067037646,11.28147822,-3.992366412,5.396946565,-5.015267176
0.531512769,-0.277727393,10.13465563,-6.938931298,-4.641221374,-0.969465649
0.567425793,-0.280121594,10.2400005,-4.396946565,-2.610687023,-2.145038168
0.507570752,-0.390254871,10.21366428,-5.801526718,-2.335877863,-2.65648855
0.66319386,-0.311246216,9.339780676,1.603053435,-4.022900763,6.122137405
-8.779537488,-2.729389893,1.441309399,-12.19847328,-32.89312977,-1.702290076
-8.923189587,-2.145204687,1.963245361,-15.16793893,0.496183206,5.79389313
-8.6526448,-1.74537301,4.235342737,-12.54961832,19.74045802,5.496183206
-9.493009583,-2.944868042,9.593566052,-1.282442748,-16.63358779,11.41984733
-12.17451544,-2.765302917,10.58476554,33.50381679,-118.1450382,15.5648855
-13.40274089,-2.92810863,8.726865051,46.64122137,-172.8015267,10.92366412
-10.0939542,-2.202665527,5.832275244,40.53435115,-163.1450382,16.53435115
-4.944026428,-1.795651245,4.204218115,38.93129771,-100.4122137,10.81679389
-1.410184778,-0.768538733,4.642357019,6.297709924,-62.72519084,9.618320611
0.165199915,-0.459686719,6.703764648,-5.908396947,-29.04580153,-3.328244275
0.60573302,-0.15801731,8.396465222,5.450381679,4.221374046,2.526717557
0.356736047,-0.495599744,10.12268462,-17.5648855,5.045801527,-1.969465649
-0.411802686,-0.56263739,10.90080016,-7.664122137,-1.72519084,-3.290076336
-0.174776721,-0.632069238,10.78827268,-4.946564885,-4.122137405,-4.122137405
-0.110133276,-0.660799658,10.37168159,-3.335877863,-1.664122137,-0.984732824
-0.153228906,-0.325611426,10.0987426,-0.305343511,-6.709923664,2.267175573
-9.24401261,-2.856282581,2.592920398,2.20610687,-11.53435115,3.312977099
-8.628702783,-2.908955017,2.087743848,-11.38167939,-9.328244275,-2.320610687
-9.074024292,-2.56658418,2.319981409,-7.320610687,1.259541985,-0.938931298
-8.688557825,-2.851494177,2.375048047,-18.28244275,-0.183206107,5.709923664
-8.963891016,-2.161964099,3.627215515,-23.27480916,4.839694656,3.580152672
-9.548076221,-2.310404602,8.037334973,-23.94656489,-29.88549618,1.687022901
-11.69806931,-2.940079639,8.68137522,33.45801527,-106.351145,18.55725191
-11.8321446,-3.327940308,7.321468677,43.6870229,-137.3053435,19.22900763
-9.945513696,-1.738190405,6.093243225,20.26717557,-132.7862595,16.48091603
-6.926425403,-2.104503259,6.84981095,13.30534351,-111.1221374,9.984732824
-4.786009119,-0.627280835,6.646303809,18.03816794,-79.3740458,13.41221374
-2.149993091,-1.338358728,7.754819177,-14.51908397,-76.77099237,17.40458015
-0.466869324,-1.170764612,7.189787585,8.93129771,-43.77862595,11.48091603
0.328005627,-0.984016882,7.852981445,1.557251908,-10.6259542,1.038167939
0.246602771,-0.679953271,9.598354456,3.740458015,5.740458015,-2.93129771
0.040701428,-0.682347473,10.17056865,-7.595419847,5.717557252,-3.160305344
-8.870517151,-2.121262671,4.848258362,-4.488549618,60.21374046,-14.10687023
-9.31583866,-2.669534851,4.551377356,-11.28244275,50.08396947,-4.351145038
-9.222464795,-2.602497205,4.122815259,-4.801526718,20.0610687,1.93129771
-9.856928235,-2.27927998,6.560112549,-8.786259542,-14.72519084,4.900763359
-10.06043538,-2.027888806,8.983044629,29.38167939,-63.64885496,11.84732824
-11.99255612,-2.533065356,9.339780676,21.04580153,-113.351145,22.49618321
-12.06438217,-3.174711401,7.560888843,37.67938931,-147.5496183,25.61068702
-9.526528406,-2.770091321,6.914454395,2.824427481,-138.0152672,18.06870229
-6.830657336,-2.245761157,7.331045483,5.015267176,-128.0610687,10.65648855
-4.082113831,-1.501164441,7.101202124,0.41221374,-106.4885496,-2.198473282
-0.536301172,-1.39821377,7.314286072,27.80916031,-56.95419847,9.564885496
0.445321509,-0.761356128,7.541735229,10.05343511,-43.60305344,-3.20610687
1.534683264,0.404620081,6.153098267,2.93129771,-20.67175573,2.419847328
1.584961499,-0.316034619,9.095572107,-9.709923664,10.32824427,-2.541984733
1.156399402,-0.466869324,10.99656823,-3.374045802,13.29007634,-5.167938931
0.811634363,-0.46208092,11.41076511,2.198473282,5.488549618,-3.091603053
-9.095572107,-2.863465186,4.855440967,-12.19083969,23.93129771,0.503816794
-9.191340173,-2.590526196,3.945644336,-13.92366412,-9.633587786,6.167938931
-8.836998328,-2.794033337,3.380612744,13.14503817,-7.427480916,1.824427481
-9.038111267,-2.806004346,5.643133313,69.04580153,-0.900763359,4.259541985
-9.787496387,-3.521870642,9.615113867,-16.27480916,-58.54198473,-8.65648855
-10.64940898,-2.99993468,8.532934717,44.76335878,-106.6183206,-2.20610687
-10.61828436,-3.344699719,8.532934717,49.88549618,-123.4351145,-4.694656489
-8.274360938,-2.729389893,7.338228088,22.94656489,-134.5038168,-6.198473282
-5.013458276,-2.267308972,6.459556079,36.60305344,-106.1603053,-9.419847328
-2.36547124,-1.034295117,6.931213806,34.28244275,-67.84732824,-6.396946565
-0.689530078,0.301669409,7.010222461,-6.664122137,-45.90076336,-9
0.368707056,-0.205901343,7.939172705,-15.99236641,-22.83206107,-5.167938931
0.557848987,-0.10055647,8.954314209,-5.580152672,3.900763359,-2.20610687
0.426167896,-0.016759412,10.20169327,6.282442748,0.213740458,8.114503817
0.395043274,-0.423773694,10.62786117,5.778625954,-0.564885496,-0.526717557
0.356736047,-0.507570752,10.45069025,-4.694656489,-2.297709924,3.145038168
-9.234435803,-2.849099976,4.266467358,-4.34351145,-15.6259542,1.687022901
-8.827421521,-2.36547124,3.134009973,-14.91603053,-13.76335878,4.79389313
-8.63827959,-3.222595435,5.712565161,1.20610687,-13.64122137,1.717557252
-10.22324109,-3.074154932,9.988609326,64.77099237,-46.53435115,-13.66412214
-11.8297504,-3.7493198,10.04367596,46.6870229,-135.221374,0.580152672
-10.9606552,-2.614468213,7.970297327,63.77862595,-151.740458,12.70992366
-7.601590271,-1.8746599,6.756437085,35.87022901,-138.5954198,2.580152672
-4.003105176,-0.825999573,6.30153877,30.59541985,-96.42748092,-3.053435115
-1.649604944,-0.112527478,6.600813977,13.84732824,-55.03053435,-2.007633588
-0.4333505,-0.189141931,7.335833887,3.045801527,-45.53435115,3.221374046
1.261744275,0.294486804,7.3549875,-6.145038168,-18.84732824,1.969465649
1.144428394,0.237025964,9.500192188,-3.282442748,0.160305344,3.595419847
1.331176123,-0.047884033,9.823409412,-7.58778626,2.091603053,-0.030534351
0.986411084,0.045489832,10.18972227,-10.93129771,-9.740458015,1.618320611
0.916979236,-0.220266553,10.14662664,-7.465648855,0.175572519,3.488549618
1.034295117,-0.488417139,10.35731638,-5.167938931,0.709923664,3.557251908
-8.983044629,-2.166752502,3.768473413,-5.381679389,4.549618321,8.916030534
-9.05726488,-2.403778467,3.993528369,7.702290076,1.740458015,6.72519084
-9.148244543,-2.631227625,6.512228516,-11.34351145,-23.16030534,5.122137405
-9.943119495,-3.083731738,9.981426721,12.76335878,-51.39694656,-10.38931298
-11.94227788,-3.066972327,9.809044202,45.29007634,-128.2977099,7.717557252
-11.13303772,-1.905784521,7.678204724,41.94656489,-150.3282443,3.259541985
-8.154650854,-1.266532678,6.868964563,28.88549618,-124.4961832,13.9389313
-4.742913489,-0.890643018,5.839457849,25.51908397,-81.90839695,3.809160305
-2.039859814,-0.119710083,5.583278271,9.27480916,-55.83206107,6.328244275
-0.76375033,0.088585461,7.101202124,-2.465648855,-21.81679389,-1.900763359
-0.466869324,0.387860669,8.640673792,-11.48854962,-2.992366412,-7.603053435
-0.502782349,0.177170923,10.2447889,-4.893129771,-2.763358779,-2.625954198
-0.538695374,-0.067037646,10.40280621,-7.312977099,-3.984732824,0.496183206
-0.531512769,0.110133276,10.29985554,-4.732824427,-1.351145038,1.961832061
-0.189141931,-0.320823022,10.18014546,-3.511450382,-2.954198473,3.618320611
-0.488417139,-0.59136781,10.25436571,-3.709923664,0.488549618,1.236641221
-9.265560425,-2.037465613,2.839523169,4.282442748,-20.90076336,-1.916030534
-8.916006982,-2.149993091,2.236184351,-7.122137405,-17.35877863,1.786259542
-8.772354883,-2.501940735,2.633621826,-2.045801527,-6.41221374,-0.816793893
-9.026140259,-2.968810059,7.730877161,-0.809160305,-4.229007634,-0.977099237
-11.04924066,-2.042254016,11.35330427,20.30534351,-85.76335878,3.916030534
-12.62941376,-2.815581152,10.17775126,42.11450382,-166.8473282,14.32061069
-11.17373915,-1.97521637,7.290344055,32.12977099,-165.6946565,6.664122137
-6.854599353,-1.288080493,5.099649536,12.04580153,-131.8931298,5.93129771
-2.95683905,-0.670376465,4.723759875,9.145038168,-73.41221374,4.259541985
-0.67755907,-0.397437476,6.04296499,4.396946565,-26.7480916,-2.312977099
0.222660754,-0.126892688,7.520187415,-12.0610687,-15.38167939,2.480916031
0.112527478,-0.610521423,9.904812268,-3.106870229,7.740458015,-3.007633588
-0.244208569,-0.330399829,10.74996545,1.946564885,1.671755725,-0.450381679
-0.217872351,-0.452504114,10.64701478,0.129770992,-6.41221374,2.801526718
-0.167594116,-0.328005627,9.959878906,2.702290076,-0.511450382,3.374045802
-0.203507141,-0.311246216,9.753977563,2.709923664,1.664122137,1.480916031
-8.726865051,-1.7310078,4.288015173,11.3129771,10.32824427,-2.58778626
-9.074024292,-2.087743848,4.247313745,10.83206107,-1.152671756,7.389312977
-8.930372192,-2.705447876,3.80678064,-8.244274809,-10.38167939,10.58778626
-9.04289967,-2.621650818,3.581725684,-6.702290076,-16.05343511,5.320610687
-8.013392957,-3.469198206,6.926425403,43.16030534,-0.740458015,0.86259542
-10.82418571,-3.248931653,10.70208142,49.18320611,-68.6259542,-14.78625954
-11.37485209,-2.729389893,8.231265308,62.0610687,-135.5877863,-9.809160305
-9.282319836,-1.70227738,5.068524915,45.1221374,-122.2824427,-5.984732824
-5.748478186,-1.233013855,5.384559534,36.26717557,-83.89312977,8.72519084
-3.823540051,-0.502782349,5.353434912,29.3740458,-60.22137405,7.083969466
-2.025494604,-0.780509741,5.817910034,8.664122137,-10.55725191,4.977099237
-2.798821741,-0.033518823,9.323021265,-7.549618321,12.20610687,-6.778625954
-2.521094348,0.232237561,9.830592017,4.801526718,4.854961832,-0.519083969
-3.081337537,-0.093373865,10.53688151,-14.90076336,-4.396946565,1.58778626
-2.906560815,-0.01436521,9.72045874,-12.42748092,-4.786259542,3.664122137
-2.652775439,-0.325611426,9.751583362,-3.595419847,0.396946565,2.389312977
-9.064447485,-2.097320654,2.920926025,-23.47328244,-7.519083969,5.694656489
-9.02853446,-1.812410657,2.791639136,-15.03816794,-4.541984733,5.954198473
-8.882488159,-1.936909143,3.069366528,-25.16793893,3.160305344,-8.534351145
-8.664615808,-2.099714856,6.418854651,-6.572519084,-9.366412214,6.877862595
-10.84573352,-1.963245361,11.01332764,37.19083969,-48.58015267,-0.908396947
-12.16733284,-2.432508887,9.313444458,30.1221374,-133.3129771,18.00763359
-11.36766948,-2.348711829,7.098807922,31.16030534,-147.2442748,-1.389312977
-8.219294299,-1.714248389,5.918466504,15.10687023,-131.2519084,19.49618321
-4.402936853,-1.833958472,5.420472559,26.18320611,-77.96183206,22.54198473
-2.894589807,-0.699106885,7.345410693,-4.671755725,-56.60305344,5.229007634
-0.914585034,-1.314416711,7.558494641,0.053435115,-28.12977099,4.496183206
-0.553060583,-0.833182178,8.145074048,-23.52671756,-8.671755725,-13.17557252
-0.751779321,-1.156399402,9.938331091,-3.954198473,5.404580153,-2.984732824
-0.703895288,-1.36948335,10.58237134,1.740458015,0.618320611,-3.351145038
-0.818816968,-1.204283435,10.30703815,-3.755725191,-3.687022901,-1.969465649
-0.787692346,-0.699106885,10.18732806,1.847328244,-1.93129771,-1.41221374
-8.825027319,-2.070984436,3.998316772,18.54961832,-6.473282443,4.824427481
-8.813056311,-1.644816541,4.012681982,21.35877863,-6.541984733,0.694656489
-8.901641772,-2.233790149,5.291185669,21.61832061,-7.923664122,-0.404580153
-8.276755139,-4.350264417,8.130708838,69.13740458,-11.20610687,-14.74045802
-10.85052192,-3.131615771,10.12747302,59.90076336,-86.69465649,-32.70992366
-10.90798276,-2.707842078,8.657433203,53.30534351,-144.1984733,-21.29007634
-9.112331519,-2.147598889,7.788338,54.60305344,-143.0687023,-18.00763359
-5.770026001,-0.667982263,6.155492468,23.01526718,-114.6183206,-8.694656489
-2.468421912,0.454898315,5.204994409,1.946564885,-76.25954198,1.198473282
-0.404620081,-0.217872351,6.670245825,-1.885496183,-35.09160305,-0.27480916
0.110133276,0.067037646,8.082824805,-11.69465649,-8.083969466,1.030534351
0.514753357,-0.617704028,9.986215125,-15.80916031,-7.65648855,3.076335878
0.090979663,-0.814028564,10.89361755,-6.061068702,3.152671756,-5.72519084
0.174776721,-0.56263739,10.388441,2.061068702,-5.34351145,-1.152671756
0.165199915,-0.933738647,10.37407579,5.122137405,2.381679389,-0.908396947
0.304063611,-0.835576379,10.15620344,-4.503816794,-7.694656489,2.374045802
-8.841786731,-1.980004773,3.51947644,-24.7480916,-3.893129771,2.20610687
-9.160215552,-2.111685864,3.435679382,-15.64122137,-3.190839695,11.19847328
-8.930372192,-2.559401575,4.465186096,-22.63358779,-8.404580153,13.28244275
-8.590395557,-3.337517114,8.887276563,15.63358779,-28.60305344,5.007633588
-11.14261453,-2.195482922,10.29027874,32.27480916,-106.610687,7.267175573
-11.56399402,-2.063801831,8.240842114,26.35877863,-149.6259542,12.35114504
-9.770736975,-1.582567297,6.971915234,17.17557252,-145.6793893,21.51145038
-6.062118604,-2.267308972,7.773972791,3.320610687,-107.7633588,11.54961832
-3.117250562,-1.012747302,6.672640027,23.27480916,-82.77099237,18.40458015
-1.003170496,-0.823605371,6.818686328,-0.763358779,-60.38167939,6.541984733
0.943315454,-0.15801731,6.112396838,2.679389313,-19,11.7480916
0.270544788,-0.067037646,9.538499414,-14.29770992,5.786259542,-4.717557252
0.754173523,-0.761356128,10.47223806,-9.267175573,4.916030534,-4.244274809
0.414196887,-0.550666382,10.90319436,4.038167939,2.20610687,-1.259541985
0.517147559,-0.493205542,10.37647,0.519083969,0.580152672,-1.374045802
0.366312854,-0.471657727,10.02212815,-5.65648855,-1.748091603,-0.427480916
-8.803479504,-2.906560815,4.024652991,-7.679389313,9.221374046,-1.229007634
-8.889670764,-2.911349219,4.091690637,0.763358779,-5.305343511,0.160305344
-8.621520178,-2.662352246,3.325546106,5.740458015,-8.282442748,-0.595419847
-8.702923035,-2.748543506,5.212177014,29.95419847,-3.435114504,-2.022900763
-9.579200842,-2.080561243,10.48899747,40.33587786,-29.4351145,2.312977099
-10.95107839,-2.252943762,9.93593689,16.29770992,-108.259542,-0.183206107
-10.98938562,-2.588131995,8.530540515,35.64122137,-136.8854962,7.480916031
-8.772354883,-1.898601917,7.194575989,34.19847328,-128.3664122,8.572519084
-6.179434485,-1.122880579,7.173028174,35.22137405,-95.6259542,13.65648855
-3.339911316,-0.907402429,6.433219861,9.496183206,-78.48854962,1.053435115
-1.048660327,-0.428562097,6.098031628,0.564885496,-51.29770992,5.381679389
0.454898315,-0.730231506,7.350199097,-0.20610687,-10.95419847,-1.236641221
0.155623108,-0.035913025,9.543287817,5.824427481,1.709923664,-1.946564885
0.076614453,-0.337582434,10.37168159,2.923664122,3.534351145,-3.045801527
-0.131681091,0.011971008,10.94150159,-0.045801527,-0.511450382,-0.648854962
-0.069431848,0.033518823,10.41238302,3.122137405,-10.63358779,3.572519084
-8.813056311,-1.958456958,3.529053247,6.86259542,9.580152672,1.251908397
-8.762778076,-1.953668555,3.287238879,13.67175573,6.129770992,-4.969465649
-8.877699756,-1.647210742,5.56651886,-4.854961832,12.38931298,-7.854961832
-9.600748657,-1.908178723,10.34295117,23.47328244,-28.74045802,-13.65648855
-12.6844804,-1.97521637,11.9686141,27.46564885,-145.9847328,19.53435115
-12.41154141,-2.513911743,8.616731775,38.63358779,-171.4580153,9.114503817
-9.306261853,-1.78846864,7.266402039,24.65648855,-158.8396947,7.687022901
-4.805162732,-1.151610999,5.904101294,24.84732824,-107.7328244,2.366412214
-1.896207715,-0.409408484,5.643133313,8.488549618,-59.41984733,-9.061068702
0.380678064,0.189141931,5.734112976,-7.541984733,-27.85496183,1.022900763
0.579396802,-0.232237561,8.334215979,-9.984732824,-2.572519084,-2.549618321
0.318428821,-0.105344873,10.12507882,-8.076335878,5.007633588,-1.152671756
0.272938989,-0.227449158,10.97741461,-2.190839695,0.244274809,2.755725191
0.205901343,-0.545877979,10.60152495,-1.503816794,-5.709923664,2.877862595
0.313640417,-0.567425793,10.14423243,-3.671755725,-6.473282443,1.236641221
0.885854614,-0.651222852,9.447519751,-4.65648855,-1.366412214,-1.145038168
-9.21528219,-2.224213342,3.766079211,-7.572519084,-2.977099237,5.992366412
-9.117119922,-2.439691492,5.111620544,-4.015267176,-5.229007634,0.045801527
-10.07480059,-2.920926025,8.520963708,17.35877863,-30.80152672,-10.84732824
-11.41794772,-3.019088293,10.47942067,34.97709924,-105.0152672,-5.076335878
-11.91594166,-2.348711829,8.968679419,32.01526718,-148.5572519,2.625954198
-9.658209497,-1.733402002,6.770802295,29.08396947,-152.7862595,14
-5.55215365,-1.491587634,5.901707092,21.49618321,-111.7099237,11.50381679
-2.504334937,-0.847547388,6.311115576,27.16793893,-47.40458015,13.8778626
-0.766144531,-0.617704028,6.859387756,-10.47328244,-63.60305344,8.923664122
0.768538733,-0.54827218,6.521805322,-15.49618321,-20.70992366,6.549618321
0.359130249,-0.555454785,9.212887988,-7.832061069,2.618320611,-1.442748092
-0.12928689,-0.5770026,10.85770453,-7.251908397,6.061068702,-9.20610687
-0.05746084,-0.165199915,10.74517705,-1.129770992,1.961832061,-2.114503817
-0.160411511,-0.385466467,10.32140336,-10.06870229,-3.152671756,-0.923664122
0.148440503,-0.689530078,9.797073193,-6.839694656,1.213740458,-1.870229008
-0.15801731,-0.873883606,9.052476477,-5.297709924,4.503816794,0.374045802
-8.836998328,-2.504334937,3.368641736,-3.282442748,-7.312977099,1.854961832
-8.863334546,-2.384624854,3.512293835,-1.160305344,-5.381679389,0.267175573
-8.746018665,-2.138022083,3.500322827,-2.969465649,-2.473282443,0.58778626
-8.777143286,-2.600103003,6.074089612,5.015267176,-2.34351145,-1.022900763
-9.801861597,-3.083731738,10.51293949,29.07633588,-43.22137405,-15.24427481
-11.40837091,-2.817975354,10.49857428,48.30534351,-134.0076336,-0.282442748
-10.32379756,-1.81719906,7.910442285,40.48854962,-148.4885496,4.664122137
-7.259219434,-1.103726965,6.260837341,31.39694656,-124.0610687,10.76335878
-3.730166187,-1.173158813,6.148309863,10.30534351,-92.75572519,11.08396947
-1.391031165,-1.185129822,6.66306322,16.18320611,-59.12977099,10.14503817
-0.141257898,-0.325611426,7.189787585,7.717557252,-25.82442748,-0.419847328
0.098162268,0.081402856,9.030928662,1.145038168,0.580152672,-2.72519084
0.134075293,-0.4333505,10.46026705,-4.045801527,-1.832061069,-2.183206107
0.035913025,0.055066638,10.80742629,-5.351145038,-5.72519084,-1.824427481
0.023942017,0.179565125,10.41717142,-1.755725191,-8.198473282,1.404580153
0.227449158,0.181959326,9.567229834,-7.778625954,-2.320610687,2.679389313
-9.519345801,-2.602497205,2.97120426,0.389312977,5.366412214,-6.832061069
-9.205705383,-2.664746448,2.554613171,-1.770992366,-4.763358779,7.72519084
-9.117119922,-2.427720483,3.241749048,-7.099236641,-7.946564885,9.603053435
